u,v,key,osmid,bridge,highway,lanes,name,oneway,reversed,length,width,ref,service,access,tunnel,junction,maxspeed,landuse,geometry
11701386452,11701386451,0,584723980,,footway,,,False,False,5.717756830050475,,,,,,,,,"LINESTRING (104.0398239 30.661942, 104.0398706 30.6619099)"
11701386452,11701386453,0,584723980,,footway,,,False,True,5.210939067296745,,,,,,,,,"LINESTRING (104.0398239 30.661942, 104.0397959 30.6619822)"
11701386452,11701408540,0,1258748206,,footway,,,False,False,11.133058782150915,,,,,,,,,"LINESTRING (104.0398239 30.661942, 104.0397875 30.6618469)"
11701386453,11701386452,0,584723980,,footway,,,False,False,5.210939067296745,,,,,,,,,"LINESTRING (104.0397959 30.6619822, 104.0398239 30.661942)"
11701386453,11701386454,0,584723980,,footway,,,False,True,6.02776136185059,,,,,,,,,"LINESTRING (104.0397959 30.6619822, 104.0397562 30.6620243)"
11701386454,11701386453,0,584723980,,footway,,,False,False,6.02776136185059,,,,,,,,,"LINESTRING (104.0397562 30.6620243, 104.0397959 30.6619822)"
11701386454,11701386455,0,584723980,,footway,,,False,True,4.2712139179356035,,,,,,,,,"LINESTRING (104.0397562 30.6620243, 104.0397118 30.6620284)"
11701386455,11701386454,0,584723980,,footway,,,False,False,4.2712139179356035,,,,,,,,,"LINESTRING (104.0397118 30.6620284, 104.0397562 30.6620243)"
11701386455,11701386456,0,584723980,,footway,,,False,True,5.017075383821293,,,,,,,,,"LINESTRING (104.0397118 30.6620284, 104.0396628 30.6620123)"
11701386456,11701386455,0,584723980,,footway,,,False,False,5.017075383821293,,,,,,,,,"LINESTRING (104.0396628 30.6620123, 104.0397118 30.6620284)"
11701386456,11701386457,0,584723980,,footway,,,False,True,4.608879236796393,,,,,,,,,"LINESTRING (104.0396628 30.6620123, 104.0396441 30.6619741)"
11701386457,11701386456,0,584723980,,footway,,,False,False,4.608879236796393,,,,,,,,,"LINESTRING (104.0396441 30.6619741, 104.0396628 30.6620123)"
11701386457,11701386458,0,584723980,,footway,,,False,True,6.284929205298726,,,,,,,,,"LINESTRING (104.0396441 30.6619741, 104.0396511 30.6619179)"
11701386458,11701386457,0,584723980,,footway,,,False,False,6.284929205298726,,,,,,,,,"LINESTRING (104.0396511 30.6619179, 104.0396441 30.6619741)"
11701386458,11701386459,0,584723980,,footway,,,False,True,4.213055101214546,,,,,,,,,"LINESTRING (104.0396511 30.6619179, 104.0396277 30.6618858)"
11701386459,11701386458,0,584723980,,footway,,,False,False,4.213055101214546,,,,,,,,,"LINESTRING (104.0396277 30.6618858, 104.0396511 30.6619179)"
11701386459,11701386460,0,584723980,,footway,,,False,True,7.446713973830072,,,,,,,,,"LINESTRING (104.0396277 30.6618858, 104.0396791 30.6618355)"
11701386459,11701408471,0,1258748201,,footway,,,False,False,7.394031264991813,,,,,,,,,"LINESTRING (104.0396277 30.6618858, 104.03956 30.6619179)"
11701386460,11701386459,0,584723980,,footway,,,False,False,7.446713973830072,,,,,,,,,"LINESTRING (104.0396791 30.6618355, 104.0396277 30.6618858)"
11701386460,11701386461,0,584723980,,footway,,,False,True,8.236815242642171,,,,,,,,,"LINESTRING (104.0396791 30.6618355, 104.0397352 30.6617793)"
11701386461,11701386460,0,584723980,,footway,,,False,False,8.236815242642171,,,,,,,,,"LINESTRING (104.0397352 30.6617793, 104.0396791 30.6618355)"
11701386461,11701386462,0,584723980,,footway,,,False,True,4.122379371458289,,,,,,,,,"LINESTRING (104.0397352 30.6617793, 104.0397445 30.6617431)"
11701386461,11701408540,0,1258748206,,footway,,,False,True,9.029208917335616,,,,,,,,,"LINESTRING (104.0397352 30.6617793, 104.0397875 30.6618469)"
11701386462,11701386461,0,584723980,,footway,,,False,False,4.122379371458289,,,,,,,,,"LINESTRING (104.0397445 30.6617431, 104.0397352 30.6617793)"
11701386462,11701386463,0,584723980,,footway,,,False,True,7.1939324290576,,,,,,,,,"LINESTRING (104.0397445 30.6617431, 104.0397352 30.6616789)"
11701386463,11701386462,0,584723980,,footway,,,False,False,7.1939324290576,,,,,,,,,"LINESTRING (104.0397352 30.6616789, 104.0397445 30.6617431)"
11701386463,11701386464,0,584723980,,footway,,,False,True,9.629230674810932,,,,,,,,,"LINESTRING (104.0397352 30.6616789, 104.0396978 30.6615985)"
11701386464,11701386463,0,584723980,,footway,,,False,False,9.629230674810932,,,,,,,,,"LINESTRING (104.0396978 30.6615985, 104.0397352 30.6616789)"
11701386464,11701386465,0,584723980,,footway,,,False,True,12.502072916703936,,,,,,,,,"LINESTRING (104.0396978 30.6615985, 104.0395997 30.6615242)"
11701386465,11701386464,0,584723980,,footway,,,False,False,12.502072916703936,,,,,,,,,"LINESTRING (104.0395997 30.6615242, 104.0396978 30.6615985)"
11701386465,11701386466,0,584723980,,footway,,,False,True,16.684931440632713,,,,,,,,,"LINESTRING (104.0395997 30.6615242, 104.0394293 30.6614921)"
11701386466,11701386465,0,584723980,,footway,,,False,False,16.684931440632713,,,,,,,,,"LINESTRING (104.0394293 30.6614921, 104.0395997 30.6615242)"
11701386466,11701386467,0,584723980,,footway,,,False,True,12.929846516234528,,,,,,,,,"LINESTRING (104.0394293 30.6614921, 104.0393008 30.6615282)"
11701386467,11701386466,0,584723980,,footway,,,False,False,12.929846516234528,,,,,,,,,"LINESTRING (104.0393008 30.6615282, 104.0394293 30.6614921)"
11701386467,11701386468,0,584723980,,footway,,,False,True,12.283828083248045,,,,,,,,,"LINESTRING (104.0393008 30.6615282, 104.0391864 30.6615784)"
11701386468,11701386467,0,584723980,,footway,,,False,False,12.283828083248045,,,,,,,,,"LINESTRING (104.0391864 30.6615784, 104.0393008 30.6615282)"
11701386468,11701408469,0,584723980,,footway,,,False,True,15.117264191084868,,,,,,,,,"LINESTRING (104.0391864 30.6615784, 104.0390323 30.6616086)"
11701408469,11701386468,0,584723980,,footway,,,False,False,15.117264191084868,,,,,,,,,"LINESTRING (104.0390323 30.6616086, 104.0391864 30.6615784)"
11701408469,11701408470,0,584723980,,footway,,,False,True,11.23833909769152,,,,,,,,,"LINESTRING (104.0390323 30.6616086, 104.0389226 30.6615724)"
11701408469,11701408481,0,1258748201,,footway,,,False,True,4.152848267744823,,,,,,,,,"LINESTRING (104.0390323 30.6616086, 104.0390673 30.6616307)"
11701408469,11701408488,0,1258748202,,footway,,,False,True,7.309038615400704,,,,,,,,,"LINESTRING (104.0390323 30.6616086, 104.0390487 30.6616728)"
11701408470,11701408469,0,584723980,,footway,,,False,False,11.23833909769152,,,,,,,,,"LINESTRING (104.0389226 30.6615724, 104.0390323 30.6616086)"
11701408470,10094480467,0,584723980,,footway,,,False,True,15.41177527310361,,,,,,,,,"LINESTRING (104.0389226 30.6615724, 104.0387806 30.6615069)"
11701408471,11701408472,0,1258748201,,footway,,,False,False,5.822909887544895,,,,,,,,,"LINESTRING (104.03956 30.6619179, 104.0394993 30.6619139)"
11701408471,11701386459,0,1258748201,,footway,,,False,True,7.394031264991813,,,,,,,,,"LINESTRING (104.03956 30.6619179, 104.0396277 30.6618858)"
11701408472,11701408473,0,1258748201,,footway,,,False,False,5.724705891416079,,,,,,,,,"LINESTRING (104.0394993 30.6619139, 104.0394526 30.6618817)"
11701408472,11701408471,0,1258748201,,footway,,,False,True,5.822909887544895,,,,,,,,,"LINESTRING (104.0394993 30.6619139, 104.03956 30.6619179)"
11701408473,11701408474,0,1258748201,,footway,,,False,False,5.446527593984154,,,,,,,,,"LINESTRING (104.0394526 30.6618817, 104.0394199 30.6618416)"
11701408473,11701408472,0,1258748201,,footway,,,False,True,5.724705891416079,,,,,,,,,"LINESTRING (104.0394526 30.6618817, 104.0394993 30.6619139)"
11701408474,11701408475,0,1258748201,,footway,,,False,False,7.86626806054014,,,,,,,,,"LINESTRING (104.0394199 30.6618416, 104.0393382 30.6618335)"
11701408474,11701408473,0,1258748201,,footway,,,False,True,5.446527593984154,,,,,,,,,"LINESTRING (104.0394199 30.6618416, 104.0394526 30.6618817)"
11701408475,11701408476,0,1258748201,,footway,,,False,False,7.425423769700323,,,,,,,,,"LINESTRING (104.0393382 30.6618335, 104.0392658 30.6618576)"
11701408475,11701408474,0,1258748201,,footway,,,False,True,7.86626806054014,,,,,,,,,"LINESTRING (104.0393382 30.6618335, 104.0394199 30.6618416)"
11701408476,11701408477,0,1258748201,,footway,,,False,False,4.7704797543812,,,,,,,,,"LINESTRING (104.0392658 30.6618576, 104.0392168 30.6618496)"
11701408476,11701408475,0,1258748201,,footway,,,False,True,7.425423769700323,,,,,,,,,"LINESTRING (104.0392658 30.6618576, 104.0393382 30.6618335)"
11701408477,11701408478,0,1258748201,,footway,,,False,False,7.3944526351537165,,,,,,,,,"LINESTRING (104.0392168 30.6618496, 104.0391794 30.6617914)"
11701408477,11701408476,0,1258748201,,footway,,,False,True,4.7704797543812,,,,,,,,,"LINESTRING (104.0392168 30.6618496, 104.0392658 30.6618576)"
11701408477,11701408482,0,1258748202,,footway,,,False,False,6.738409746228367,,,,,,,,,"LINESTRING (104.0392168 30.6618496, 104.0392238 30.6619099)"
11701408478,11701408479,0,1258748201,,footway,,,False,False,7.055690914723374,,,,,,,,,"LINESTRING (104.0391794 30.6617914, 104.0391654 30.6617291)"
11701408478,11701408477,0,1258748201,,footway,,,False,True,7.3944526351537165,,,,,,,,,"LINESTRING (104.0391794 30.6617914, 104.0392168 30.6618496)"
11701408479,11701408480,0,1258748201,,footway,,,False,False,6.425634757146891,,,,,,,,,"LINESTRING (104.0391654 30.6617291, 104.0391421 30.6616749)"
11701408479,11701408478,0,1258748201,,footway,,,False,True,7.055690914723374,,,,,,,,,"LINESTRING (104.0391654 30.6617291, 104.0391794 30.6617914)"
11701408480,11701408481,0,1258748201,,footway,,,False,False,8.68005419222666,,,,,,,,,"LINESTRING (104.0391421 30.6616749, 104.0390673 30.6616307)"
11701408480,11701408479,0,1258748201,,footway,,,False,True,6.425634757146891,,,,,,,,,"LINESTRING (104.0391421 30.6616749, 104.0391654 30.6617291)"
11701408481,11701408469,0,1258748201,,footway,,,False,False,4.152848267744823,,,,,,,,,"LINESTRING (104.0390673 30.6616307, 104.0390323 30.6616086)"
11701408481,11701408480,0,1258748201,,footway,,,False,True,8.68005419222666,,,,,,,,,"LINESTRING (104.0390673 30.6616307, 104.0391421 30.6616749)"
11701408482,11701408483,0,1258748202,,footway,,,False,False,6.595044367548895,,,,,,,,,"LINESTRING (104.0392238 30.6619099, 104.0391958 30.6619641)"
11701408482,11701408477,0,1258748202,,footway,,,False,True,6.738409746228367,,,,,,,,,"LINESTRING (104.0392238 30.6619099, 104.0392168 30.6618496)"
11701408483,11701408484,0,1258748202,,footway,,,False,False,9.206252875044473,,,,,,,,,"LINESTRING (104.0391958 30.6619641, 104.0391 30.6619721)"
11701408483,11701408482,0,1258748202,,footway,,,False,True,6.595044367548895,,,,,,,,,"LINESTRING (104.0391958 30.6619641, 104.0392238 30.6619099)"
11701408484,11701408485,0,1258748202,,footway,,,False,False,8.064532181684811,,,,,,,,,"LINESTRING (104.0391 30.6619721, 104.039037 30.6619239)"
11701408484,11701408483,0,1258748202,,footway,,,False,True,9.206252875044473,,,,,,,,,"LINESTRING (104.0391 30.6619721, 104.0391958 30.6619641)"
11701408485,11701408486,0,1258748202,,footway,,,False,False,9.772337448284453,,,,,,,,,"LINESTRING (104.039037 30.6619239, 104.0390183 30.6618375)"
11701408485,11701408484,0,1258748202,,footway,,,False,True,8.064532181684811,,,,,,,,,"LINESTRING (104.039037 30.6619239, 104.0391 30.6619721)"
11701408486,11701408487,0,1258748202,,footway,,,False,False,8.194411571820059,,,,,,,,,"LINESTRING (104.0390183 30.6618375, 104.039044 30.6617672)"
11701408486,11701408485,0,1258748202,,footway,,,False,True,9.772337448284453,,,,,,,,,"LINESTRING (104.0390183 30.6618375, 104.039037 30.6619239)"
11701408487,11701408488,0,1258748202,,footway,,,False,False,10.506438056654801,,,,,,,,,"LINESTRING (104.039044 30.6617672, 104.0390487 30.6616728)"
11701408487,11701408486,0,1258748202,,footway,,,False,True,8.194411571820059,,,,,,,,,"LINESTRING (104.039044 30.6617672, 104.0390183 30.6618375)"
11701408488,11701408469,0,1258748202,,footway,,,False,False,7.309038615400704,,,,,,,,,"LINESTRING (104.0390487 30.6616728, 104.0390323 30.6616086)"
11701408488,11701408487,0,1258748202,,footway,,,False,True,10.506438056654801,,,,,,,,,"LINESTRING (104.0390487 30.6616728, 104.039044 30.6617672)"
11701408519,10094480467,0,584723980,,footway,,,False,False,26.343563808737287,,,,,,,,,"LINESTRING (104.0385079 30.6614737, 104.0387806 30.6615069)"
11701408519,8279155687,0,844894020,,primary,4,一环路西二段,True,False,13.87061768715379,,,,,,,,,"LINESTRING (104.0385079 30.6614737, 104.038501 30.6615983)"
11701408522,11701408523,0,1258748204,,footway,,,False,False,12.386571978254146,,,,,,,,,"LINESTRING (104.0387474 30.6615985, 104.0386867 30.6616969)"
11701408522,10094480467,0,1258748204,,footway,,,False,True,10.669019544069181,,,,,,,,,"LINESTRING (104.0387474 30.6615985, 104.0387806 30.6615069)"
11701408523,11701408524,0,1258748204,,footway,,,False,False,4.879762692358248,,,,,,,,,"LINESTRING (104.0386867 30.6616969, 104.0386727 30.6617391)"
11701408523,11701408522,0,1258748204,,footway,,,False,True,12.386571978254146,,,,,,,,,"LINESTRING (104.0386867 30.6616969, 104.0387474 30.6615985)"
11701408524,11701408525,0,1258748204,,footway,,,False,False,8.491030623235945,,,,,,,,,"LINESTRING (104.0386727 30.6617391, 104.0387124 30.6618074)"
11701408524,11701408523,0,1258748204,,footway,,,False,True,4.879762692358248,,,,,,,,,"LINESTRING (104.0386727 30.6617391, 104.0386867 30.6616969)"
11701408525,11701408526,0,1258748204,,footway,,,False,False,11.895036087202158,,,,,,,,,"LINESTRING (104.0387124 30.6618074, 104.0387241 30.6619139)"
11701408525,11701408524,0,1258748204,,footway,,,False,True,8.491030623235945,,,,,,,,,"LINESTRING (104.0387124 30.6618074, 104.0386727 30.6617391)"
11701408526,11701408527,0,1258748204,,footway,,,False,False,7.2429533024567325,,,,,,,,,"LINESTRING (104.0387241 30.6619139, 104.0386821 30.6619681)"
11701408526,11701408525,0,1258748204,,footway,,,False,True,11.895036087202158,,,,,,,,,"LINESTRING (104.0387241 30.6619139, 104.0387124 30.6618074)"
11701408527,11701408528,0,1258748204,,footway,,,False,False,18.479570070331793,,,,,,,,,"LINESTRING (104.0386821 30.6619681, 104.0384952 30.6620102)"
11701408527,11701408526,0,1258748204,,footway,,,False,True,7.2429533024567325,,,,,,,,,"LINESTRING (104.0386821 30.6619681, 104.0387241 30.6619139)"
11701408528,5588757498,0,844894020,,primary,4,一环路西二段,True,False,5.571276029029759,,,,,,,,,"LINESTRING (104.0384952 30.6620102, 104.0384945 30.6620603)"
11701408528,11701408527,0,1258748204,,footway,,,False,True,18.479570070331793,,,,,,,,,"LINESTRING (104.0384952 30.6620102, 104.0386821 30.6619681)"
11701408540,11701386461,0,1258748206,,footway,,,False,False,9.029208917335616,,,,,,,,,"LINESTRING (104.0397875 30.6618469, 104.0397352 30.6617793)"
11701408540,11701386452,0,1258748206,,footway,,,False,True,11.133058782150915,,,,,,,,,"LINESTRING (104.0397875 30.6618469, 104.0398239 30.661942)"
11701408543,4772463247,0,484497440,,service,,,False,False,13.14895160108549,,,,,,,,,"LINESTRING (104.0469959 30.6642174, 104.0469352 30.6641113)"
11701408543,6224263691,0,1258748209,,primary,3,蜀都大道通惠门路,True,False,9.568776822688129,,,,,,,,,"LINESTRING (104.0469959 30.6642174, 104.0469043 30.664252)"
11701408544,11837180964,0,352188736,,tertiary,,下同仁路,False,True,19.03637746672049,,,,,,,,,"LINESTRING (104.047744 30.664273, 104.047829 30.6644278)"
11701408544,671600440,0,1258748210,,tertiary,,下同仁路,True,False,39.82171858451445,,,,,,,,,"LINESTRING (104.047744 30.664273, 104.047412 30.6640569)"
11701408546,11701408544,0,1258748211,,tertiary,,下同仁路,True,False,39.59743353905164,,,,,,,,,"LINESTRING (104.0478067 30.663921, 104.047744 30.664273)"
11701408546,671600440,0,1259323852,,primary,3,蜀都大道金河路,True,False,40.66397339819783,,,,,,,,,"LINESTRING (104.0478067 30.663921, 104.047412 30.6640569)"
11701408561,672287883,0,277941099,,footway,,,False,False,9.768015388174009,,,,,,,,,"LINESTRING (104.0529394 30.660473, 104.0530378 30.6604495)"
11701408561,5876442572,0,589663167,,secondary,3,小南街,True,False,18.541873359247376,,,,,,,,,"LINESTRING (104.0529394 30.660473, 104.0528898 30.6603118)"
11701408562,4548211487,0,1258748214,,primary,3,蜀都大道通惠门路,True,False,42.52068787582233,,,,,,,,,"LINESTRING (104.0473552 30.6639504, 104.0477698 30.6638124)"
11701408562,11701408546,0,1259323850,,primary_link,,,True,False,43.30820962232164,,,,,,,,,"LINESTRING (104.0473552 30.6639504, 104.0478067 30.663921)"
11707868636,12749907401,0,461777183,,residential,2,琴台路,True,False,302.3567001801598,,,,,,,,,"LINESTRING (104.0434147 30.6625771, 104.0447474 30.6650428)"
11707868636,5588757485,0,835204217,,service,,,False,False,9.626289904424063,,,,,,,,,"LINESTRING (104.0434147 30.6625771, 104.0433245 30.6626155)"
11707868639,6224263703,0,566125997,,primary,3,蜀都大道金河路,True,False,13.820893145855374,,,,,,,,,"LINESTRING (104.0501355 30.6631847, 104.0502793 30.6631725)"
11707868639,4585443318,0,1259323862,,footway,,,False,True,11.401315138118646,,,,,,,,,"LINESTRING (104.0501355 30.6631847, 104.0501416 30.6632871)"
11707868641,3541371612,0,347928103,,residential,,仁厚街,False,False,23.623327864610506,,,,,,,,,"LINESTRING (104.0539868 30.6659847, 104.0537532 30.6660537)"
11707868641,3541371604,0,347928103,,residential,,仁厚街,False,True,224.93066571466807,,,,,,,,,"LINESTRING (104.0539868 30.6659847, 104.0562111 30.6653279)"
11707868641,5965930741,0,1259323864,,footway,,,False,True,7.891176564370642,,,,,,,,,"LINESTRING (104.0539868 30.6659847, 104.053968 30.6659156)"
11707868649,11707868650,0,355858154,,service,,,True,False,53.89211347981223,,,,,,,,,"LINESTRING (104.053966 30.6634832, 104.0539806 30.6639677)"
11707868650,3614069300,0,355858154,,service,,,True,False,17.876485164228477,,,,,,,,,"LINESTRING (104.0539806 30.6639677, 104.053835 30.6640685)"
11707868651,11707868668,0,355858154,,service,,,True,False,8.071065677696422,,,,,,,,,"LINESTRING (104.053393 30.6634454, 104.0534345 30.6633822)"
11707868652,3614069301,0,1259323865,,service,,,False,False,15.378803889680103,,,,,,,,,"LINESTRING (104.0534292 30.6631534, 104.0535045 30.6632756)"
11707868652,3614069295,0,1259323865,,service,,,False,True,13.670856188054362,,,,,,,,,"LINESTRING (104.0534292 30.6631534, 104.0533622 30.6630448)"
11707868667,11707868649,0,355858154,,service,,,True,False,19.241237071130545,,,,,,,,,"LINESTRING (104.0538347 30.6633521, 104.053966 30.6634832)"
11707868667,11707868668,0,1259323868,,service,,,True,False,38.424226332908525,,,,,,,,,"LINESTRING (104.0538347 30.6633521, 104.0534345 30.6633822)"
11707868668,3614069301,0,355858154,,service,,,True,False,13.613615317844744,,,,,,,,,"LINESTRING (104.0534345 30.6633822, 104.0535045 30.6632756)"
11707882924,3541389063,0,347930332,,residential,,三道街,False,False,70.89541570620842,,,,,,,,,"LINESTRING (104.0521304 30.6750272, 104.052482 30.6755885)"
11707882924,1159477627,0,347930332,,residential,,三道街,False,True,81.09589212829239,,,,,,,,,"LINESTRING (104.0521304 30.6750272, 104.0517283 30.6743851)"
